id_resacc;id_organisation  ;id_projet;id_ben;id_owner;date_creation;id_modifier ;date_last_modified;nom_commercial  ;activite_principale;raison_sociale;type_adresse  ;adresse_ligne_1;adresse_ligne_2;adresse_ligne_3;cp_resacc;ville_resacc;region_resacc;pays_resacc;date_immat;date_debut_activite;forme_juridique;siret;code_naf;secteur_activite;dirigeant ;implantation;regime_imposition;regime_tva;regime_fiscal;regime_social_dirigeant;statut_resacc
1974;0;2178;12523;1001;1282145277;1031;1292586644;ART-RENOV;BTP Construction de maison individuelles;ART-RENOV;Siège;2, av. de Verdun;;;93130;NOISY LE SEC;IDF;FRANCE;0;0;SARL;525312906;;Construction;Le beneficiaire;Domicile du gérant;Impôt sur les sociétés;;;;Cree
1975;0;2179;10836;1001;1282145576;1019;1284538053;DIAGNOSTICS-AF;;;Siège;4 ALLÉE EDOUARD MANET;;;92230;GENNEVILLIERS;;;1271023200;1271023200;EURL;521061705;;Activités immobilières;Le beneficiaire;Domicile du gérant;;;;;Cree
1976;0;2180;12524;1001;1282146209;1001;1282146209;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1977;0;2181;12525;1001;1282146473;10;1284550159;BH ENERGIE;Travaux d'installation d'équipements thermiques et de climatisat;BH ENERGIE;Siège;3 Rue Dussau;;;92600;ASNIERES SUR SEINE;IDF;France;1274738400;1274738400;SARL;52265145400012;;Production et distribution d'électricité, de gaz, de vapeur et d;Le beneficiaire;Domicile du gérant;;;Réel simplifié;;Cree
1978;0;2182;9732;10;1282152551;10;1282154411;...;Coiffure à domicile;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
1979;0;2183;12526;10;1282154674;10;1282154958;...;COMMERCE DE PRET A PORTER;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
1980;0;2184;12527;1001;1282202464;1001;1282202464;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1981;0;2185;11273;1001;1282203025;1001;1282203025;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1982;0;2186;10715;1011;1282203411;1025;1286290330;...;;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;En cours
1983;0;2187;12528;1011;1282203785;1019;1284538351;SINGLEFAMILY;Site de rencontre (rencontre par loisir pour parents isolés);SINGLEFAMILY;Siège;13 rue de la croix de pierre;;;77570;CHATEAU LANDON;;;1266966000;1266966000;EURL;52072280200011;;Autres activités de services;Le beneficiaire;Domicile du gérant;;;;;Cree
1984;0;2188;12529;1002;1282203935;1002;1282203935;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1985;0;2189;9907;1011;1282204214;1011;1282204214;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1986;0;2190;12530;1002;1282204523;1002;1282204523;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1987;0;2191;12531;1001;1282204913;1001;1282204913;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1988;0;2192;4397;1011;1282204932;1019;1284546019;BARGAIN / NORA;Institut de beauté / onglerie;BARGAIN / NORA;Siège;9 rue du Général Leclerc;;;92270;Bois Colombes;;;1271196000;1271196000;Entreprise individuelle;48864600100021;;;Le beneficiaire;Local commercial;;;;;En cours
1989;0;2193;9256;1001;1282205485;0;1283853442;...;Fabrication et vente de housses de guitare;;;;;;;;;;0;0;;;;;;;;;;;En cours
1990;0;2194;10656;1011;1282205766;1019;1284545901;BAKIC DRAGOLJUB;BTP;BAKIC DRAGOLJUB;Siège;1 avenue du Docteur Lanne longue;;;92120;MONTROUGE;;;1269212400;1269212400;Entreprise individuelle;44867633800032;;Construction;Le beneficiaire;Domicile du gérant;;;Franchise de base;;Cree
1991;0;2195;12532;1002;1282206629;1002;1282206629;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1992;0;2196;12533;1011;1282206792;1019;1284537326;...;;;Siège;;;;;;;;0;0;EURL;;;;Le beneficiaire;;;;;;Cree
1993;0;2197;12534;1002;1282207117;1002;1282207117;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1994;0;2198;12535;1011;1282207379;1019;1284545557;AL SAGHEER M MAMOUN;Création artistique relevant des arts plastiques;AL SAGHEER M MAMOUN;Siège;112 Boulevard Charles de Gaulles;;;93380;PIERREFITTE SUR SEINE;;;1262732400;1262732400;Entreprise individuelle;51937909300015;;;Le beneficiaire;Domicile du gérant;;;;;Cree
1995;0;2199;12536;1002;1282208059;1002;1282208059;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1996;0;2200;12537;1001;1282208510;1001;1282208510;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1997;0;2201;12538;1011;1282208847;1019;1284545857;DIANKA NIAMA;Import / export;DIANKA NIAMA;Siège;6 rue Charles Linne;;;92600;ASNIÈRES SUR SEINE;;;1260745200;1260745200;Entreprise individuelle;51876371900011;;Autres activités de services;Le beneficiaire;Domicile du gérant;;;;;Cree
1998;0;2202;12539;1011;1282209284;1011;1282209284;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
1999;0;2203;12540;1011;1282209599;1019;1284544828;QUILLERY LAETITIA;Service de maquillage professionnel;QUILLERY LAETITIA;Siège;47 avenue de Verdun;;;92390;VILLENEUVE LA GARENNE;;;1266620400;1266620400;Entreprise individuelle;52111520400013;;Autres activités de services;Le beneficiaire;Domicile du gérant;;;;;Cree
2000;0;2204;12541;1002;1282212048;1002;1282212048;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2001;0;2205;12542;1011;1282212389;1011;1282212389;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2002;0;2206;12543;1002;1282212409;1002;1282212409;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2003;0;2207;12544;1011;1282217788;1011;1282217788;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2004;0;2208;12545;1011;1282218380;1011;1282218380;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2005;0;2209;10094;1011;1282220328;1011;1282220328;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2006;0;2210;12546;1001;1282220686;10;1285344191;...;Restauration rapide;;;;;;;;;;0;0;;;;;;;;;;;En cours
2007;0;2211;9389;1001;1282221199;1001;1282221199;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2008;0;2212;8559;1001;1282221441;1001;1282221441;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2009;0;2213;7402;1011;1282221712;1011;1282221712;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2010;0;2214;12547;1001;1282221818;1001;1282221818;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2011;0;2215;10219;1001;1282222143;1001;1282222143;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2012;0;2216;12548;1001;1282222485;1001;1282222485;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2013;0;2217;10083;1001;1282223279;1001;1282223279;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2014;0;2218;9396;1001;1282225122;1001;1282225122;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2015;0;2219;12549;1001;1282227442;1001;1282227442;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2016;0;2220;10779;1001;1282228191;1001;1282228191;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2017;0;2221;9369;1001;1282228951;1001;1282228951;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2018;0;2222;10275;1001;1282229547;1001;1282229547;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2019;0;2223;7461;1001;1282290402;1001;1282290402;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2020;0;2224;8505;1011;1282290409;1011;1282290409;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2021;0;2225;12550;1002;1282290583;1002;1282290583;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2022;0;2226;12551;1011;1282290786;1011;1282290786;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2023;0;2227;10184;1011;1282291227;1019;1284472876;MIATTI;Traiteur;;Siège;3, allée Louis Jouvet;;;92390;VILLENEUVE LA GARENNE;;;1242338400;1242338400;Entreprise individuelle;51258005100013;;Commerce de détail, réparation;Le beneficiaire;Domicile du gérant;;;;;Cree
2024;0;2228;10327;1001;1282291484;1001;1282291484;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2025;0;2229;9441;1002;1282291663;1002;1282291663;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2026;0;2230;9858;1001;1282291925;1001;1282291925;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2027;0;2231;12553;13;1282292010;13;1282292010;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2028;0;2232;12555;13;1282292105;13;1282292105;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2029;0;2233;12557;1011;1282292193;1011;1282292193;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2030;0;2234;12558;1002;1282292287;1002;1282292287;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2031;0;2235;12559;1001;1282292312;1001;1282292312;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2032;0;2236;12560;1001;1282292700;1019;1284536843;PARADA ACEVEDO Oscar;;;Siège;29 ter rue Albert Caron;;;92150;Suresnes;;;1117490400;1117490400;Entreprise individuelle;;;Construction;Le beneficiaire;Domicile du gérant;;;;;Cree
2033;0;2237;12561;13;1282293106;0;1283857537;...;Location de matériel d'échafaudage;;;;;;;;;;0;0;;;;;;;;;;;En cours
2034;0;2238;12562;13;1282293176;1003;1293029988;...;Entretien d'immeuble;;;3 rue Raspail;;;93200;ST DENIS;IDF;FRANCE;0;0;Entreprise individuelle;;;;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;;;En cours
2035;0;2239;12564;1031;1282293548;1031;1282293548;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2036;0;2240;10642;1002;1282293693;1002;1282293693;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2037;0;2241;10326;1011;1282293903;1011;1282293903;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2038;0;2242;10108;1002;1282294355;1002;1282294355;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2039;0;2243;9834;1011;1282295339;1011;1282295339;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2040;0;2244;10099;1002;1282295693;1002;1282295693;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2041;0;2245;12565;10;1282295781;1019;1290518427;DJALIM Youssouf;;DJALIM Youssouf;Siège;;;;;;;;1293836400;0;Entreprise individuelle;;;;Le beneficiaire;Domiciliation;Impôt sur le Revenu;Micro-entreprise;Franchise de base;;En cours
2042;0;2246;10401;1002;1282295974;1002;1282295974;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2043;0;2247;9462;1011;1282296043;1011;1282296043;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2044;0;2248;12566;1011;1282297197;1011;1282297197;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2045;0;2249;12567;1011;1282297502;1011;1282297502;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2046;0;2250;10637;1002;1282297689;1002;1282297689;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2047;0;2251;12568;1011;1282298064;1011;1282298064;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2048;0;2252;10638;1002;1282298243;1002;1282298243;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2049;0;2253;10268;1011;1282298329;1011;1282298329;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2050;0;2254;9653;1002;1282298594;1002;1282298594;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2051;0;2255;12569;1002;1282299116;1002;1282299116;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2052;0;2256;12570;1001;1282549358;1033;1283955499;...;Transport - Travaux Publics;;;;;;;;;;0;0;;;;;;;;;;;En cours
2053;0;2257;12572;1001;1282549620;1003;1285144793;SRAI HABIB;Services auxiliaires des transports terrestres;SRAI HABIB;Siège;8 SQUARE DE LA BALANCE;;;93600;AULNAY SOUS BOIS;IDF;France;1285884000;1285884000;Entreprise individuelle;524 709 268 00014;;Transports et entreposage;Le beneficiaire;Domicile du gérant;;;;;Cree
2054;0;2258;12331;1028;1282556074;1028;1282556074;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2055;0;2259;12574;1028;1282556184;1028;1282556184;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2056;0;2260;12575;1001;1282634078;1001;1282634078;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2057;0;2261;12577;1001;1282634182;1001;1282634182;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2058;0;2262;12579;1001;1282634335;1001;1282634335;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2059;0;2263;12581;1001;1282634806;1003;1300976845;...;commerce de vêtements et accessoires;;;;;;;;;;-3600;-3600;;;;;;;;;;;Annulee
2060;0;2264;12583;1001;1282643453;1001;1282643453;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2061;0;2265;10073;1002;1282644906;1002;1282644906;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2062;0;2266;12584;1002;1282645192;1002;1282645192;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2063;0;2267;12585;1002;1282645561;1002;1282645561;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2064;0;2268;12586;1002;1282646441;1002;1282646441;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2065;0;2269;12587;1002;1282646681;1002;1282646681;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2066;0;2270;8985;1002;1282648055;1002;1282648055;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2067;0;2271;9378;1002;1282651517;1002;1282651517;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2068;0;2272;9443;1002;1282651885;1002;1282651885;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2069;0;2273;12588;1002;1282652143;1002;1282652143;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2070;0;2274;12589;1002;1282652735;1002;1282652735;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2071;0;2275;12590;1002;1282653148;1002;1282653148;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2072;0;2276;12591;1002;1282653409;1002;1282653409;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2073;0;2277;12592;1002;1282654959;1002;1282654959;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2074;0;2278;7011;1002;1282655214;1002;1282655214;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2075;0;2279;12593;1002;1282655448;1002;1282655448;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2076;0;2280;12594;1002;1282655898;1002;1282655898;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2077;0;2281;12595;1002;1282656477;1002;1282656477;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2078;0;2282;12596;1002;1282656848;1002;1282656848;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2079;0;2283;12597;1002;1282657086;1002;1282657086;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2080;0;2284;12598;1002;1282658013;1002;1282658013;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2081;0;2285;12599;1002;1282658121;1002;1282658121;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2082;0;2286;12600;1002;1282658202;1002;1282658202;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2083;0;2287;12601;1002;1282658301;1002;1282658301;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2084;0;2288;12602;1002;1282658572;1002;1282658572;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2085;0;2289;12603;1001;1282721835;1001;1282721835;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2086;0;2290;12605;1001;1282721920;1001;1282721920;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2087;0;2291;12607;1001;1282727123;1003;1301053028;...;retoucherie;;;;;;;;;;0;0;;;;;;;;;;;En cours
2088;0;2292;12608;10;1282809809;10;1282809809;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2089;0;2293;12609;1001;1282897539;1001;1282897539;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2090;0;2294;12611;1001;1282898654;1019;1300369151;...;;;Ets secondaire;;;;;;;;0;0;SARL;;;;Le beneficiaire;;Impôt sur les sociétés;Réel simplifié;Réel simplifié;Gérant majoritaire non salarié;Cree
2091;0;2295;12613;13;1283159879;1019;1293119138;CHICOU Danielle;Commerce de détail sur éventaires et marchés;CHICOU Danielle;Siège;70 avenue Georges Gostnat;;;94200;IVRY SUR SEINE;IDF;France;1281650400;1283292000;Entreprise individuelle;524 297 835 00018;;Commerce - réparation d'automobiles et de motocycles;Le beneficiaire;;;;Franchise de base;;Cree
2092;0;2296;12615;13;1283160094;13;1283160094;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2093;0;2297;12617;13;1283160195;13;1283160195;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2094;0;2298;12619;13;1283171877;13;1283171877;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2095;0;2299;12620;13;1283243256;13;1283243256;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2096;0;2300;12622;13;1283243352;13;1283243352;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2097;0;2301;12623;13;1283243533;13;1283243533;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2098;0;2302;12625;13;1283243589;1019;1303464637;Chez Patrick;;;Siège;;;;;;;;1301608800;1301608800;SARL;;;Hébergement et restauration;L\'Associe;Local commercial;Impôt sur les sociétés;Réel simplifié;Réel simplifié;Gérant minoritaire salarié;Cree
2099;0;2303;12627;13;1283244900;13;1283244900;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2100;0;2304;12629;13;1283244997;13;1283244997;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2101;0;2305;12631;13;1283246950;13;1283246950;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2102;0;2306;12632;13;1283247077;13;1283247077;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2103;0;2307;12633;13;1283247150;13;1283247150;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2104;0;2308;12635;13;1283247251;1031;1292593162;...;Travaux de maconnerie générale;Dabo Birama;;116 all. du Rouaillier;;;93390;CLICHY SOUS BOIS;IDF;FRANCE;1287698400;1287698400;Entreprise individuelle;527649024;43.99C;Construction;Le beneficiaire;Domicile du gérant;;;Franchise de base;;Cree
2105;0;2309;12637;13;1283247322;13;1283247322;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2106;0;2310;12639;13;1283247438;1003;1283331861;...;Magasin de chaussures Nike rétro;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
2107;0;2311;12641;13;1283247958;1003;1283352364;...;Vente ambulante sur les marché de légumes et épices;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
2108;0;2312;12642;1001;1283327584;1001;1283327584;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2109;0;2313;12643;13;1283333598;13;1283333598;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2110;0;2314;12645;13;1283333693;1019;1288789189;MEZIERE Gilles;Informatique;MEZIERE Gilles;Siège;4 rue Berlioz;;;94210;SAINT MAUR DES FOSSeS;;;1285884000;1285884000;Entreprise individuelle;52517174000018;;Information et communication;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;;Franchise de base;;Cree
2111;0;2315;12647;13;1283334033;1003;1301319276;ELECTRICITE KONTE;Electricité dans le bâtiment;ELECTRICITE KONTE;Siège;6 rue Gustave Eiffel;;;93200;ST DENIS;IDF;FRANCE;1291935600;1291935600;SARL;52868263600014;43.21A;Construction;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;;;Gérant majoritaire non salarié;Cree
2112;0;2316;12649;1033;1283334731;10;1284371998;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2113;0;2318;11210;10;1283445672;10;1283445672;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2114;0;2319;8143;10;1283445862;10;1291726673;ALPHA SIBY;Service de raccordement de fibre optique;ALPHA SIBY;Siège;47 avenue de Verdun;;;92390;VILLENEUVE LA GARENNE;IDF;FRANCE;1254348000;1254348000;Entreprise individuelle;51502646600018;43.21A;Construction;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;Franchise de base;;Cree
2115;0;2320;12651;13;1283503959;13;1283503959;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2116;0;2321;12653;13;1283504030;13;1283504030;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2117;0;2322;12655;13;1283504122;13;1283504122;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2118;0;2323;12657;13;1283504415;13;1283504415;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2119;0;2324;12659;13;1283504524;13;1283504524;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2120;0;2325;12660;13;1283505662;1003;1300877762;...;mandataire automobile;;;;;;11100;NARBONNE;;FRANCE;0;0;;;;;Le beneficiaire;;;;;;En cours
2121;0;2326;12661;1019;1283522109;1019;1293184157;SARL 3M TRANS;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2122;0;2327;12662;13;1283762917;1019;1288969747;HADJEM Yazid;Commerce de détail sur éventaires et marchés;HADJEM Yazid;Siège;15, allée de la Toison d'OR;;;94000;Créteil;;;1288652400;1288652400;Entreprise individuelle;5280019930013;;Commerce de détail, réparation;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;;Franchise de base;;Cree
2123;0;2328;12664;13;1283762991;13;1283762991;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2124;0;2329;12665;13;1283763047;13;1283763047;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2125;0;2330;12667;13;1283763161;13;1283763161;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2126;0;2331;12669;13;1283763270;13;1283763270;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2127;0;2332;12671;13;1283763339;1019;1304676952;CARROUGET Sandrine;Gîtes ruraux - chambres d\'hôtes;;Siège;;;;;;;;0;0;Entreprise individuelle;;5520Z;Autres activités de services;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;Franchise de base;Gérant majoritaire non salarié;En cours
2128;0;2333;12673;13;1283763406;13;1283763406;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2129;0;2334;12675;13;1283763487;13;1283763487;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2130;0;2335;12676;13;1283763555;13;1283763555;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2131;0;2336;12679;13;1283763721;13;1283763721;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2132;0;2337;12682;1003;1283846163;1003;1283850750;...;boutique de produits alimentaires exotiques;;;;;;;;;;-3600;-3600;;;;;;;;;;;En cours
2133;0;2338;12683;13;1283850781;1035;1302769255;KHIRY RAV BAT;Travaux de peinture et vitrerie;KRB;Siège;23 Avenue Gabriel Peri;;;95100;ARGENTEUIL;IDF;FRANCE;1289862000;0;SARL;52834230600016;4334Z;Construction;Le beneficiaire;Domiciliation;;;;;Cree
2134;0;2339;12685;13;1283850853;13;1283850853;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2135;0;2340;12687;13;1283850917;1028;1295537504;...;SALON DE THE;;;;;;;CHERBOURG;;;0;0;SARL;;;Hébergement et restauration;Le beneficiaire;;Impôt sur les sociétés;;;;En cours
2136;0;2341;12689;13;1283850999;1028;1295537639;...;SALON DE COIFFURE;;Siège;;;;;PARIS;;;0;0;EURL;;;Autres activités de services;Le beneficiaire;Local commercial;Impôt sur les sociétés;;;;En cours
2137;0;2342;12691;13;1283851139;13;1283851139;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2138;0;2343;12692;13;1283851209;13;1283851209;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2139;0;2344;12694;13;1283851274;13;1283851274;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2140;0;2345;12696;13;1283851446;1003;1293632708;...;Travaux d'installation d'eau et de gaz en tous locaux;LAGAB SALAH;;49 boulevard de la République;;;93130;NOISY LE SEC;IDF;FRANCE;1291158000;1291158000;Entreprise individuelle;52825258800017;43.22A;Production et distribution d'électricité, de gaz, de vapeur et d;Le beneficiaire;Domicile du gérant;;;;;Cree
2141;0;2346;12698;13;1283851508;1003;1285582103;...;activité à définir;;;;;;;;;;0;0;;;;;;;;;;;En cours
2142;0;2347;12700;13;1283937013;13;1283937013;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2143;0;2348;12702;13;1283937082;13;1283937082;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2144;0;2349;12704;13;1283937267;1003;1293632421;...;reprise d'une brasserie;;;;;;;;;;0;0;SARL;;;;;;;;;;En cours
2145;0;2350;12706;13;1283937367;1031;1291818540;...;Distribution de journaux;Sadki Abderrahmane;Siège;2 All Louis 14;;;93320;LES PAVILLONS SOUS BOIS;IDF;FRANCE;1285884000;1285884000;Entreprise individuelle;52782057500019;73.11Z;Information et communication;Le beneficiaire;Domicile du gérant;;;Franchise de base;;En cours
2146;0;2351;12707;13;1283938279;13;1283938279;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2147;0;2352;12709;10;1283947743;1019;1290780313;IKHENACHE Mohand;Commerce ambulant;IKHENACHE Mohand;Siège;4 avenue de la Libération;;;92230;Gennevilliers;;;1288566000;1288566000;Entreprise individuelle;52802565300015;4791A;Commerce de gros, intermédiaire;Le beneficiaire;Domicile du gérant;Impôt sur le Revenu;Micro-entreprise;Franchise de base;;Cree
2148;0;2353;12710;1003;1284016722;1003;1284016722;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2149;0;2354;12711;13;1284020368;1003;1301317863;...;Restaurant traditionnel franco africain;;;;;;;;;;0;0;Entreprise individuelle;;;;;;;;;;Annulee
2150;0;2355;12713;13;1284020441;13;1284020441;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2151;0;2356;12714;1035;1284031792;1035;1284031792;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2152;0;2358;12719;13;1284106791;13;1284106791;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
2153;0;2359;12721;13;1284108603;13;1284108603;...;;;;;;;;;;;0;0;;;;;;;;;;;En cours
